new index,기존 index,시장명,소재지지번주소,위도,경도,법정동코드,행정동코드,시도명,시군구명,읍면동명,5일장,복합장,상설장,점포수,공중화장실보유여부,주차장보유여부,운영기간,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,공시지가,행정동 인구,행정동 인구 0 - 4세,행정동 인구 5 - 9세,행정동 인구 10 - 14세,행정동 인구 15 - 19세,행정동 인구 20 - 24세,행정동 인구 25 - 29세,행정동 인구 30 - 34세,행정동 인구 35 - 39세,행정동 인구 40 - 44세,행정동 인구 45 - 49세,행정동 인구 50 - 54세,행정동 인구 55 - 59세,행정동 인구 60 - 64세,행정동 인구 65 - 69세,행정동 인구 70 - 74세,행정동 인구 75 - 79세,행정동 인구 80 - 84세,행정동 인구 85 - 89세,행정동 인구 90 - 94세,행정동 인구 95 - 99세,행정동 인구 100+,행정시구 인구,행정시구 인구 0 - 4세,행정시구 인구 5 - 9세,행정시구 인구 10 - 14세,행정시구 인구 15 - 19세,행정시구 인구 20 - 24세,행정시구 인구 25 - 29세,행정시구 인구 30 - 34세,행정시구 인구 35 - 39세,행정시구 인구 40 - 44세,행정시구 인구 45 - 49세,행정시구 인구 50 - 54세,행정시구 인구 55 - 59세,행정시구 인구 60 - 64세,행정시구 인구 65 - 69세,행정시구 인구 70 - 74세,행정시구 인구 75 - 79세,행정시구 인구 80 - 84세,행정시구 인구 85 - 89세,행정시구 인구 90 - 94세,행정시구 인구 95 - 99세,행정시구 인구 100+,시도별 소득월액,농산물이 주요품목
881,993,뉴밀레니엄시장,광주광역시 광산구 우산동 1575-2,35.1636,126.8022,2920010900,2920058000,광주광역시,광산구,우산동,0,0,1,48,0,0,21,2,34,0,8,41,5,3,1,447,57,592820,27596,1075,1102,942,1149,1949,2289,2102,2163,1949,2138,2475,2428,2080,1226,885,708,514,286,111,22,3,405579,15952,23960,25956,26550,31100,27606,23157,31545,36615,40019,36015,27787,20862,12384,9790,7344,5084,2615,962,210,66,1270440,1
741,809,호계공설시장,울산광역시 북구 호계동 869-1,35.6236,129.3557,3120010200,3120051000,울산광역시,북구,농소1동,0,1,0,50,1,1,21,0,15,0,4,17,4,1,1,384,31,997495,37470,1957,2748,2181,1762,2060,2160,2380,3512,3631,3076,3218,3025,2341,1301,885,608,364,172,60,24,5,219014,11133,14163,12668,10991,13459,14310,14854,19410,20118,18472,20314,18394,12703,7147,4417,2980,1980,1042,342,97,20,1329217,1
675,740,송촌시장,대전광역시 대덕구 송촌동 476-1,36.36464,127.4399,3023010700,3023054300,대전광역시,대덕구,송촌동,0,0,1,73,1,1,21,3,49,0,9,25,1,1,7,601,89,911024,27921,760,1311,1788,2133,2404,1721,1169,1568,2132,2949,3160,2431,1681,933,602,527,367,208,65,8,4,176384,4620,6687,7543,9157,12550,11978,9526,10651,11944,15317,17398,16288,14856,9764,6768,5334,3502,1773,577,112,39,1274522,1
505,537,관아골,충청북도 충주시 성내동 380,36.97039,127.9343,4313010100,4313051500,충청북도,충주시,성내.충인동,0,0,1,79,1,1,21,2,60,0,7,29,4,4,4,694,105,581696,2706,48,46,74,84,133,137,101,125,147,193,236,242,289,250,178,179,131,73,28,9,3,210186,6209,8372,9139,9744,12300,12105,10499,12838,14109,16831,18700,18932,18556,13181,8940,8489,6541,3340,1042,249,70,1259422,0
997,1124,곤양종합시장,경상남도 사천시 곤양면 남문외리 48-4,35.05653,127.9633,4824035022,4824035000,경상남도,사천시,곤양면,0,1,0,82,1,1,21,1,1,0,3,1,3,0,1,40,11,333750,3443,31,59,72,73,145,127,85,101,126,215,279,334,401,353,308,294,257,133,36,11,3,111105,3252,4878,5352,4929,5503,5266,4986,6905,8320,9432,9459,9043,9176,7358,5843,4799,3778,1988,670,136,32,1232660,1
674,739,송강시장,대전광역시 유성구 송강동 49-10,36.43513,127.3867,3020014700,3020058000,대전광역시,유성구,구즉동,0,0,1,88,1,1,21,3,16,0,6,21,1,2,0,297,48,847494,27835,1059,1493,1482,1595,2047,2200,2006,2143,2241,2509,2583,2074,1533,957,631,539,411,236,79,14,3,351047,15018,19928,19079,19076,24727,28017,26512,29557,29397,31048,29032,25042,20960,12651,7798,5655,4074,2337,890,192,57,1340568,1
1888,2830,화개장터,경상남도 하동군 화개면 탑리 726-46,35.18799,127.6241,4885031023,4885031000,경상남도,하동군,화개면,0,0,1,121,1,1,21,1,2,0,0,3,0,0,3,65,15,156899,3058,28,57,95,119,137,83,61,63,129,233,342,364,342,256,242,215,174,75,33,8,2,44785,772,1057,1367,1516,1921,1539,1285,1499,1957,3013,3993,4436,4940,3981,3280,3092,2785,1599,619,111,23,1217884,0
1611,2332,가음시장대상가,경상남도 창원시 성산구 가음동 21-20,35.20805,128.697,4812313100,4812355000,경상남도,창원시 성산구,가음정동,0,0,1,162,1,1,21,4,27,0,10,26,3,1,1,507,70,1279786,41241,1760,1967,1880,2228,2927,3267,3065,3154,3068,3508,4234,4126,2875,1422,707,456,329,189,62,15,2,214570,6805,9752,10779,12332,15686,16660,14368,14968,16097,19642,22223,21209,15709,8067,4348,2529,1886,1052,361,77,20,1288860,0
1914,2878,연지상점가,전라북도 정읍시 연지동 329-15,35.57535,126.8447,4518010500,4518057000,전라북도,정읍시,연지동,0,0,1,382,1,1,21,2,15,0,4,17,11,3,0,190,30,412731,6011,209,257,229,286,316,288,262,370,422,524,452,513,459,406,369,306,203,85,44,8,3,108508,2479,3891,4426,5238,5976,4628,3897,4970,6443,8381,9039,9355,9527,7396,7130,6273,5120,3064,960,202,113,1201742,0
1606,2327,상남시장,경상남도 창원시 성산구 상남동 16,35.22222,128.6834,4812312700,4812353000,경상남도,창원시 성산구,상남동,0,1,0,554,1,1,21,7,68,0,8,88,5,20,1,1778,250,2319000,28257,797,1316,1600,1842,2252,1964,1695,1814,2112,2657,3093,2951,2087,914,460,283,227,125,55,9,4,214570,6805,9752,10779,12332,15686,16660,14368,14968,16097,19642,22223,21209,15709,8067,4348,2529,1886,1052,361,77,20,1288860,0
1636,2360,북동공설시장,경상남도 창원시 의창구 북동 249-1,35.26618,128.6207,4812110100,4812151000,경상남도,창원시 의창구,의창동,0,0,1,30,1,1,20,1,22,0,5,27,9,0,10,449,61,938231,50992,1945,2458,2254,2464,3389,3685,3218,3946,3820,4126,4952,4811,3934,2543,1478,921,593,324,104,19,8,262408,9387,12104,11462,12187,17477,18422,15998,19338,19423,21633,25540,25045,21171,13359,8034,5304,3698,2015,650,125,36,1288860,0
1850,2733,토지금고시장,인천광역시 미추홀구 용현동 617-55,37.45103,126.6384,2817710200,2817757000,인천광역시,미추홀구,용현5동,0,0,1,146,1,1,20,0,32,0,9,50,5,1,0,609,82,1474488,48192,1601,2592,2475,2381,3410,3620,2829,3688,4111,4308,4042,3803,3313,2029,1561,1140,773,355,124,33,4,404343,11821,15372,15001,16657,26227,31104,25940,29757,30133,33274,33377,33810,32796,22833,17797,13460,8607,4219,1579,402,177,1277710,0
1661,2397,역전지하상가시장,대전광역시 동구 중동 317,36.33133,127.433,3011011900,3011051500,대전광역시,동구,중앙동,0,0,1,213,1,0,20,0,103,3,10,54,1,30,6,929,301,1447878,4963,42,66,58,85,145,228,193,218,232,325,425,569,662,507,465,347,231,109,33,11,12,223021,6227,8783,9383,10518,15870,14316,11557,14295,15796,18284,18462,18274,18723,13841,10601,8549,5622,2693,920,209,98,1261808,0
1711,2515,코오롱타운상가,경상남도 창원시 마산회원구 내서읍 호계리 10,35.26571,128.5256,4812725023,4812725000,경상남도,창원시 마산회원구,내서읍,0,0,1,67,1,1,19,4,3,0,1,9,1,0,16,128,19,360004,64835,1808,3372,3887,4257,4718,3558,2800,3912,5199,6343,6753,5698,4594,3022,1995,1387,949,432,125,21,5,191289,5192,8214,8801,9449,11433,10920,9465,12354,14143,16085,17454,17073,16984,12977,8890,5896,3690,1641,485,98,45,1288860,0
1902,2864,홍천시장,강원도 홍천군 홍천읍 신장대리 8-128번지 일원,37.69109,127.8861,4272025022,4272025000,강원도,홍천군,홍천읍,0,0,1,100,1,0,19,3,76,0,4,21,5,3,8,414,51,1726571.43,34932,1129,1511,1717,1884,2190,2001,1791,2127,2429,2917,2993,3043,3011,2018,1333,1223,925,465,162,44,19,69242,1669,2131,2371,2809,3552,3323,2858,3281,3702,4595,5678,7076,8064,5756,3817,3493,2941,1446,514,123,43,1301722,1
678,743,신탄진시장,대전광역시 대덕구 신탄진동141-33,36.44981,127.43,3023012600,3023055000,대전광역시,대덕구,신탄진동,0,1,0,122,1,1,19,3,36,0,8,26,4,1,1,416,67,843873,11053,164,339,397,511,725,759,513,593,643,909,1093,1084,1008,795,539,481,291,148,44,9,8,176384,4620,6687,7543,9157,12550,11978,9526,10651,11944,15317,17398,16288,14856,9764,6768,5334,3502,1773,577,112,39,1274522,1
1411,1892,아리랑거리,부산광역시 중구 신창동3가 26,35.1006,129.0287,2611012900,2611057000,부산광역시,중구,광복동,0,0,1,151,0,1,19,3,165,4,11,102,1,39,45,2144,415,6054167,1060,7,10,18,20,48,67,45,61,57,65,92,104,127,121,82,51,45,20,13,2,5,41523,526,794,861,1166,2482,3197,2201,2270,2327,3067,3441,3633,4243,3648,2846,2264,1449,648,292,83,85,1214471,0
138,138,풍기인삼시장,경상북도 영주시 풍기읍 서부리 145-3,36.87303,128.5236,4721025029,4721025000,경상북도,영주시,풍기읍,0,0,1,50,1,1,18,1,17,0,4,4,2,0,0,162,31,339083,10640,168,299,331,383,527,401,322,411,530,714,814,1049,1257,1033,770,678,539,262,112,28,12,103119,2372,3728,4174,4709,5393,4236,3658,4830,6139,7762,8752,9189,10031,8346,6280,5588,4500,2356,809,207,60,1229667,0
1158,1397,주공나운시장,전라북도 군산시 나운동 836-11,35.96574,126.6955,4513014400,4513070100,전라북도,군산시,나운1동,0,0,1,76,1,1,18,2,25,0,6,33,3,7,0,606,70,623266,12699,261,404,495,630,830,753,570,709,819,1003,1128,1277,1282,909,708,450,263,144,58,5,1,267859,8147,12804,13139,13691,15894,13827,12669,18036,20117,23316,22618,21346,21555,16042,13216,9684,6482,3586,1305,261,124,1264629,0
690,755,길음시장,,37.60278,127.0216,1129013400,1129081000,서울특별시,성북구,석관동,0,0,1,137,1,0,18,5,42,2,12,59,5,7,1,604,141,5333333,35605,947,1083,1003,1242,2297,2909,2424,2603,2378,2802,2957,3058,3015,2273,1819,1442,861,344,107,24,17,437153,12220,16602,17340,19805,32361,34611,28291,31552,31950,37889,36742,32639,31538,23359,18564,15004,9746,4483,1658,415,384,1386843,0
1129,1355,군산수산물종합센터,전라북도 군산시 해망동 1011-22,35.9934,126.7043,4513010100,4513051500,전라북도,군산시,해신동,0,0,1,152,1,1,18,0,47,0,3,8,4,7,3,197,62,338250,2406,44,76,57,82,81,87,68,133,130,151,169,196,262,235,263,194,108,42,16,6,6,267859,8147,12804,13139,13691,15894,13827,12669,18036,20117,23316,22618,21346,21555,16042,13216,9684,6482,3586,1305,261,124,1264629,0
895,1007,영산포풍물시장,전라남도 나주시 이창동 765,34.992,126.7073,4617012800,4617060000,전라남도,나주시,이창동,1,0,0,249,1,1,18,2,16,0,3,5,5,0,3,108,11,260859,3503,48,75,92,125,189,198,138,157,183,240,296,324,386,290,273,201,147,90,30,6,15,115613,4589,5544,4863,4526,5722,6692,6568,8023,8264,8197,8373,8883,9383,6784,5978,5572,4286,2310,816,175,65,1212482,1
606,669,마장축산물시장,서울특별시 성동구 마장동 510-3,37.5698,127.0384,1120010500,1120054000,서울특별시,성동구,마장동,0,0,1,1260,1,1,18,3,94,7,9,70,5,5,7,1000,192,4063059,22785,569,638,712,911,1954,2418,1746,1528,1336,1687,1848,1864,1743,1263,996,747,473,236,81,16,19,293556,10061,10388,9117,10698,19590,25453,23676,25229,21994,23026,23919,23329,21641,14893,11533,9053,5871,2649,933,252,251,1471625,0
1757,2597,운봉시장,전라북도 남원시 운봉읍 서천리 242-1,35.43628,127.5288,4519025029,4519025000,전라북도,남원시,운봉읍,1,0,0,6,1,1,17,1,1,0,2,0,3,1,0,30,5,88279,3840,80,78,71,114,156,125,93,121,139,210,325,378,418,371,312,310,288,169,64,15,3,80662,2164,2847,3386,3945,4223,3346,2812,3605,4552,6195,6847,6857,7189,5756,5328,4499,3846,2275,765,184,41,1177847,0
955,1071,신장시장,경기도 하남시 신장동 429-1,37.53789,127.207,4145010600,4145052000,경기도,하남시,신장1동,0,0,1,76,1,1,17,2,33,1,10,57,6,10,0,769,94,3647159,6698,133,170,158,252,399,609,502,522,445,495,590,652,590,434,305,208,130,69,25,4,6,293452,13270,16924,13735,11404,15407,21000,21783,28326,27529,23894,21204,20864,20539,14566,9961,6217,3750,1957,789,209,124,1463080,1
402,422,종합수산시장,전라남도 목포시 광동1가 4-13,34.78842,126.3912,4611011800,4611064000,전라남도,목포시,동명동,0,0,1,120,1,1,17,0,29,0,4,16,4,14,7,507,130,317190,5551,77,128,152,189,270,262,186,272,307,423,418,475,544,546,522,408,249,89,26,6,2,224044,6836,11459,12037,12474,14981,12153,10290,15461,17637,19744,18714,17583,16848,12085,9972,7634,4898,2198,768,190,82,1180260,0
1892,2836,북신전통시장,경상남도 통영시 북신동 665-16,34.85416,128.4275,4822011000,4822060000,경상남도,통영시,북신동,0,0,1,136,0,1,17,2,36,0,5,40,8,6,4,581,101,795747,10658,281,414,476,510,540,463,455,641,745,858,857,954,1152,891,625,393,225,124,38,12,4,128293,3412,6248,6723,6125,6160,5063,5345,8475,10125,11206,11306,11168,11800,8689,6311,4757,3176,1560,518,98,28,1280328,1
322,336,서천특화시장,,36.07502,126.6868,4477025321,4477025300,충청남도,서천군,서천읍,1,0,0,288,1,1,17,3,15,0,4,9,4,0,2,221,18,492070,13744,364,645,702,824,756,581,471,668,884,1114,1179,1092,1140,953,797,610,508,300,123,25,8,51866,913,1393,1550,1937,2086,1791,1510,1955,2494,3350,3872,4631,5396,4836,4292,3745,3278,1962,701,130,44,1371423,0
1630,2352,석바위지하상가,인천광역시 미추홀구 주안동 245,37.45788,126.6903,2817710500,2817765000,인천광역시,미추홀구,주안4동,0,0,1,312,1,1,17,2,70,4,8,96,10,3,0,1092,154,1827532,14014,260,345,371,499,732,974,757,783,872,1035,1144,1238,1430,1130,979,698,455,206,74,21,11,404343,11821,15372,15001,16657,26227,31104,25940,29757,30133,33274,33377,33810,32796,22833,17797,13460,8607,4219,1579,402,177,1277710,0
574,633,동대문쇼핑타운,서울특별시 종로구 종로6가 289-57,37.57082,127.0081,1111016400,1111063000,서울특별시,종로구,종로5.6가동,0,0,1,334,1,1,17,2,195,10,11,121,1,70,27,1873,407,8934242,5242,54,64,84,147,392,688,427,283,247,340,477,500,425,325,287,240,152,63,28,10,9,149384,3080,4447,5152,5861,10474,12942,10084,9859,9949,12282,12892,12567,11484,8464,6732,5768,3999,1979,802,291,276,1450383,0
1667,2403,경동인츠빌,부산광역시 사상구 주례동55-139,35.14941,129.0134,2653010600,2653066000,부산광역시,사상구,주례제2동,0,0,1,23,1,1,16,3,39,3,15,62,6,2,0,699,87,1456110,23455,629,844,887,944,2036,2071,1489,1549,1695,1753,1873,2067,1961,1357,952,684,420,169,55,13,7,212586,5203,7152,6961,8127,13511,15421,12029,13195,13735,15628,19365,21825,21569,15149,10356,6776,4084,1765,540,125,70,1347701,0
652,717,일로전통시장,전라남도 무안군 일로읍 월암리 113,34.84755,126.4943,4684025326,4684025300,전라남도,무안군,일로읍,0,1,0,46,1,1,16,2,3,0,4,2,3,0,2,52,6,110695,12902,774,1054,712,458,497,476,741,1333,1086,833,797,805,818,660,588,552,391,233,75,18,1,86132,3041,4754,4860,4381,4690,4138,4066,6203,6716,6803,6540,6332,6080,4765,4174,3739,2800,1396,514,106,34,1168093,0
411,431,매일시장,전라북도 익산시 창인동1가 88-5,35.94039,126.9497,4514010100,4514052000,전라북도,익산시,중앙동,0,0,1,57,1,1,16,2,38,0,12,26,8,8,3,401,86,954798,3468,38,66,60,82,161,216,150,152,180,245,244,306,392,348,328,237,149,64,35,10,5,282276,7536,11630,12853,15055,19528,16674,12688,15779,18675,23260,24685,24311,23435,17049,13837,10684,7891,4615,1646,339,106,1243771,0
1080,1286,원당시장,경기도 고양시 덕양구 성사동697-14,37.65628,126.8373,4128110600,4128154000,경기도,고양시 덕양구,성사1동,0,0,1,59,0,1,16,1,28,1,5,37,3,8,2,511,73,1364714,21884,530,773,852,1009,1410,1595,1208,1334,1533,1962,2204,2037,1764,1174,878,701,526,276,91,17,10,476962,16966,21616,20282,21231,29396,33483,31056,36844,37099,41655,42238,40511,34652,22234,16634,13783,10122,4869,1693,384,214,1402117,1
517,552,방천시장,대구광역시 중구 대봉동 12-12,35.86197,128.6061,2711015700,2711068000,대구광역시,중구,대봉1동,0,0,1,65,1,0,16,0,151,4,11,60,4,36,11,1552,417,1658636,7654,237,289,286,376,487,522,390,487,526,657,637,589,546,409,382,363,271,134,48,10,8,76547,2384,2758,2316,2773,5094,6770,5169,5586,5025,5741,5734,5591,5678,4549,4061,3314,2311,1102,391,97,103,1333066,1
441,469,양동수산시장,광주광역시 서구 양동 5-254,35.15324,126.9017,2914010400,2914057500,광주광역시,서구,양동,0,0,1,69,1,1,16,0,86,3,8,25,6,12,5,419,93,891636,4015,53,46,67,85,203,224,177,178,192,260,307,360,430,343,408,340,203,95,28,8,8,296576,8721,13054,14547,17020,22965,22383,16683,20002,22489,26275,26630,22880,20456,13900,11109,8162,5339,2672,979,234,76,1302093,0
410,430,서동시장,전라북도 익산시 창인동1가 115-13,35.94279,126.9504,4514010100,4514052000,전라북도,익산시,중앙동,0,0,1,70,1,1,16,2,40,0,11,26,6,10,4,399,92,954798,3468,38,66,60,82,161,216,150,152,180,245,244,306,392,348,328,237,149,64,35,10,5,282276,7536,11630,12853,15055,19528,16674,12688,15779,18675,23260,24685,24311,23435,17049,13837,10684,7891,4615,1646,339,106,1243771,1
1908,2872,원광온누리상점가,전라북도 익산시 신동 786-21,35.96175,126.9584,4514012100,4514065600,전라북도,익산시,신동,0,0,1,76,1,1,16,0,26,0,7,34,11,1,1,381,86,486193,15622,290,339,410,714,2519,1544,754,724,729,969,1129,1164,1139,889,804,656,450,259,101,28,11,282276,7536,11630,12853,15055,19528,16674,12688,15779,18675,23260,24685,24311,23435,17049,13837,10684,7891,4615,1646,339,106,1243771,0
1631,2355,경안시장,경기도 광주시 경안동33-16,37.40877,127.2572,4161010100,4161051000,경기도,광주시,경안동,0,1,0,80,1,1,16,2,41,0,5,46,2,4,1,645,124,2126960,25020,853,1158,1105,1162,1585,1778,1561,1983,1953,2179,2194,2197,1863,1252,888,625,385,201,63,20,15,382054,15889,19301,17054,16565,21328,23892,24220,33624,33260,33563,32645,30889,28745,19402,12974,8995,5628,2711,1002,262,105,1432264,1
1360,1803,수유전통시장(수유골목시장),서울특별시 강북구 수유동 54-5,37.63073,127.0227,1130510300,1130561500,서울특별시,강북구,수유1동,0,0,1,86,1,1,16,4,82,4,9,100,6,3,4,1339,208,2943555,21219,459,598,600,757,1309,1758,1403,1380,1397,1621,1789,1836,1893,1439,1099,897,544,288,88,26,38,308055,6615,9099,10048,11979,19671,23273,18553,20204,21169,25549,26491,26151,25940,19952,16545,13542,8102,3414,1173,336,249,1298784,0
1853,2740,제천고추시장,충청북도 제천시 신월동 1138-1,37.15643,128.175,4315011200,4315056000,충청북도,제천시,용두동,0,0,1,86,0,1,16,0,1,0,0,3,6,0,2,18,5,108640,17990,597,761,854,938,1442,1182,1034,1140,1207,1511,1583,1574,1495,864,605,517,413,196,65,11,1,133018,3665,5075,5512,6183,8023,6716,5695,7316,8162,10280,11893,12117,13125,9678,6482,5962,4273,1963,662,160,76,1262786,0
139,139,소백쇼핑몰,경상북도 영주시 하망동 364-30,36.8235,128.6262,4721010300,4721052500,경상북도,영주시,하망동,0,0,1,93,1,1,16,4,54,0,7,18,7,3,2,497,56,642243,6329,113,234,283,337,387,246,191,282,388,504,623,536,557,489,398,333,256,127,31,11,3,103119,2372,3728,4174,4709,5393,4236,3658,4830,6139,7762,8752,9189,10031,8346,6280,5588,4500,2356,809,207,60,1229667,0
1811,2687,구천동공구시장,경기도 수원시 팔달구 구천동 46-23,37.27246,127.0179,4111512600,4111574000,경기도,수원시 팔달구,행궁동,0,0,1,96,0,1,16,0,66,1,8,49,6,17,4,679,170,2235714,10916,143,129,186,284,600,903,737,571,673,819,992,1165,1107,883,614,546,316,143,70,23,12,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,0
518,553,서문시장건해산물 상가,대구광역시 중구 대신동 265-5,35.86814,128.5795,2711015400,2711059500,대구광역시,중구,대신동,0,0,1,97,1,1,16,1,132,5,12,42,3,16,20,711,166,2375244,8094,475,400,246,312,397,424,550,829,585,591,643,566,640,437,369,298,197,84,31,8,12,76547,2384,2758,2316,2773,5094,6770,5169,5586,5025,5741,5734,5591,5678,4549,4061,3314,2311,1102,391,97,103,1333066,0
439,467,양동닭전길시장,광주광역시 서구 양동 5-31,35.15223,126.9032,2914010400,2914057500,광주광역시,서구,양동,0,0,1,100,1,1,16,0,103,3,9,24,5,17,4,475,119,891636,4015,53,46,67,85,203,224,177,178,192,260,307,360,430,343,408,340,203,95,28,8,8,296576,8721,13054,14547,17020,22965,22383,16683,20002,22489,26275,26630,22880,20456,13900,11109,8162,5339,2672,979,234,76,1302093,0
620,683,대림중앙시장,서울특별시 영등포구 대림동 1075-47,37.49086,126.8993,1156013300,1156071000,서울특별시,영등포구,대림제2동,0,0,1,100,0,1,16,4,109,3,12,120,5,1,4,1711,228,3731284,12409,205,251,249,345,670,1226,934,766,760,935,1065,1134,1056,821,825,589,378,135,44,15,6,379480,12788,13048,11444,12834,21920,37156,35791,33454,27931,28507,28741,28190,27013,20059,15723,11657,7628,3711,1236,362,287,1438335,1
793,875,제일쇼핑,경기도 과천시 별양동 1-13,37.42733,126.993,4129010900,4129053000,경기도,과천시,별양동,0,0,1,102,1,1,16,4,62,2,9,20,1,11,1,296,80,5602500,10336,244,387,494,596,864,810,606,593,543,811,1060,976,776,464,345,260,243,161,74,16,13,63231,2245,2930,2957,3362,4301,4431,4186,4601,4359,5167,5694,5399,4605,2919,2104,1618,1208,709,300,83,53,1550404,0
658,723,해운대시장,부산광역시 해운대구 중동 1394-193,35.1614,129.1623,2635010600,2635053000,부산광역시,해운대구,중제1동,0,0,1,104,1,1,16,1,88,2,2,77,5,19,22,1040,193,3056629,26523,825,1240,1169,1262,1650,1727,1457,1869,2134,2422,2428,2199,1979,1406,1049,811,539,256,62,22,17,402169,11277,17234,18216,19934,24433,24635,20596,26193,30340,35489,36079,34211,33226,24676,17708,13088,8763,4211,1368,330,162,1344581,1
404,424,항동시장,전라남도 목포시 수강동1가 1외,34.78536,126.386,4611014000,4611065500,전라남도,목포시,만호동,0,0,1,105,1,1,16,0,39,0,3,15,1,16,9,432,133,682000,2988,34,25,55,85,104,100,74,132,169,245,262,278,381,301,287,223,142,57,22,6,6,224044,6836,11459,12037,12474,14981,12153,10290,15461,17637,19744,18714,17583,16848,12085,9972,7634,4898,2198,768,190,82,1180260,1
1915,2879,새암길상점가,전라북도 정읍시 수성동 571-6,35.567,126.8531,4518010100,4518051000,전라북도,정읍시,수성동,0,0,1,106,1,1,16,0,33,0,5,16,5,6,4,339,81,570584,17567,614,838,921,1100,1213,1008,880,1046,1399,1763,1597,1359,1221,753,669,537,354,206,62,8,19,108508,2479,3891,4426,5238,5976,4628,3897,4970,6443,8381,9039,9355,9527,7396,7130,6273,5120,3064,960,202,113,1201742,0
1219,1558,대구청과시장,대구광역시 북구 칠성1가 276-102,35.87703,128.6039,2723010100,2723052600,대구광역시,북구,칠성동,0,0,1,107,1,1,16,1,109,2,3,48,6,21,5,975,227,2322092,23524,1003,1381,1061,994,1257,1613,1655,2033,2169,1888,1655,1609,1506,1164,920,703,531,259,87,24,12,440263,14470,19561,19942,23362,32197,29939,24951,29059,32556,40101,41020,37182,31869,22054,15967,12349,8274,3913,1171,232,94,1348814,1
615,678,돈암시장,,37.5915,127.0159,1129010800,1129055500,서울특별시,성북구,삼선동,0,0,1,111,1,0,16,3,67,5,22,82,3,27,1,1266,325,6639286,23580,423,732,849,1050,2025,2253,1735,1604,1607,2097,2004,1678,1622,1116,976,852,574,240,90,20,33,437153,12220,16602,17340,19805,32361,34611,28291,31552,31950,37889,36742,32639,31538,23359,18564,15004,9746,4483,1658,415,384,1386843,0
1586,2288,장위전통시장,서울특별시 성북구 장위동 68-225,37.61209,127.0508,1129013800,1129077000,서울특별시,성북구,장위제2동,0,0,1,120,0,1,16,0,39,2,11,46,7,5,4,506,84,3124868,13867,270,333,382,517,891,1040,882,817,859,1116,1216,1241,1191,994,834,609,394,174,58,21,28,437153,12220,16602,17340,19805,32361,34611,28291,31552,31950,37889,36742,32639,31538,23359,18564,15004,9746,4483,1658,415,384,1386843,0
456,486,김포중앙시장,경기도 김포시 북변동 382-11,37.62611,126.7105,4157010100,4157051500,경기도,김포시,김포본동,0,0,1,124,0,0,16,5,30,1,9,32,5,1,0,488,59,1807663,62080,2602,3429,3130,3334,4010,3934,3579,4876,5182,5601,5557,4970,4051,2619,1994,1472,1005,525,156,43,11,473970,23727,31526,26365,21358,24406,27632,30412,45980,46910,41522,35092,31793,29123,20308,15075,10709,6921,3522,1246,270,73,1433466,0
659,724,좌동재래시장,부산광역시 해운대구 좌동 892,35.17307,129.1745,2635010700,2635055100,부산광역시,해운대구,좌제1동,0,0,1,125,1,1,16,8,71,3,16,62,4,11,1,1139,180,2669220,18263,430,825,952,1103,1415,1422,968,1129,1373,1867,1784,1395,1117,703,547,529,401,224,69,8,2,402169,11277,17234,18216,19934,24433,24635,20596,26193,30340,35489,36079,34211,33226,24676,17708,13088,8763,4211,1368,330,162,1344581,1
426,447,온천인정시장,부산광역시 동래구 온천동 147-7 외 71필지,35.22217,129.0829,2626010800,2626055000,부산광역시,동래구,온천제1동,0,0,1,127,0,0,16,5,54,1,8,54,5,8,13,1066,221,2300449,19427,552,484,519,628,1200,1714,1604,1506,1475,1573,1543,1474,1501,1200,890,755,444,241,69,27,28,270745,7913,11722,12284,12686,15963,16719,14743,18335,20458,22726,22484,21908,22877,18151,13095,9196,5634,2619,891,202,139,1350453,1
783,865,청량리종합시장,서울특별시 동대문구 제기동 1005,37.58012,127.0411,1123010300,1123054500,서울특별시,동대문구,제기동,0,0,1,129,0,1,16,3,82,6,9,60,3,9,5,1021,156,4330671,24994,488,546,609,787,2060,2355,1649,1619,1445,1691,1949,1897,2181,1746,1485,1147,788,370,119,36,27,342837,9517,11271,11058,12589,26031,30300,24435,25740,24284,26346,27119,26143,26392,20001,15615,12580,7851,3670,1220,362,313,1387911,0
834,924,중마시장,전라남도 광양시 중동 1732-3,34.9381,127.6988,4623010600,4623053000,전라남도,광양시,중마동,0,0,1,129,1,1,16,2,29,0,7,30,5,3,2,611,94,732692,58469,2838,3691,3763,3631,4406,4002,3793,4914,5136,5510,6614,4302,2597,1328,770,496,386,210,67,12,3,151769,5751,7637,7781,8265,10618,9586,8190,10347,11138,12756,15961,13118,10433,6570,4743,3418,3061,1627,597,148,24,1315744,1
1912,2876,오수상점가,전라북도 임실군 오수면 오수리 366-3,35.53968,127.327,4575035521,4575035500,전라북도,임실군,오수면,0,0,1,137,1,1,16,1,6,0,3,2,3,1,1,38,7,139039,3727,46,66,87,143,164,119,113,126,131,231,292,327,405,342,362,259,297,151,56,9,1,27314,671,672,814,866,1075,1026,919,1022,1227,1617,2180,2508,2765,2229,2242,2056,1911,1073,362,57,22,1183798,0
